49672	6	20020101	20181231
Time_Day	Precip	Temp	RH	Wind	RN
1212.875	0	-7.05	0.714	3.628	0
1213	0	-3.56	0.446	1.924	146.75
1213.125	0	1.32	0.174	0.18	805
1213.25	0	4.4	0.1	3.094	773
1213.375	0	4.8	0.106	2.4	506.5
1213.5	0	1.88	0.116	3.592	74.5
1213.625	0	-3.16	0.475	3.086	0
1213.75	0	-5.97	0.586	0.616	0
1213.875	0	-7.05	0.715	0.052	0
1214	0	-4.14	0.528	0.052	185.5
1214.125	0	1.25	0.176	0.052	799.5
1214.25	0	5.09	0.086	1.748	852.75
1214.375	0	6.74	0.069	4.276	543.75
1214.5	0	2.84	0.1	8.01	65.75
1214.625	0	-4.37	0.553	1.77	0
1214.75	0	-5.94	0.585	3.804	0
1214.875	0	-7.22	0.609	2.578	0
1215	0.48	-6.41	0.351	3.48	203.75
1215.125	0.12	0.42	0.249	0.444	726
1215.25	0	2.4	0.139	3.138	677.5
1215.375	0	3.75	0.141	1.78	416.75
1215.5	0	0.32	0.284	4.26	40
1215.625	0	-3.12	0.426	4.34	0
1215.75	0	-5.57	0.685	5.578	0
1215.875	0	-5.7	0.153	3.834	0
1216	0	-5.79	0.34	0.79	184.25
1216.125	0	1.73	0.22	5.22	826.5
1216.25	0	3.75	0.242	5.626	758.25
1216.375	0.24	4.35	0.21	5.758	498.75
1216.5	0.48	0.92	0.209	5.346	57.25
1216.625	0	-5.94	0.548	3.742	0
1216.75	0	-5.73	0.19	4.75	0
1216.875	0	-7.7	0.557	2.352	0
1217	0	-6.16	0.533	2.596	176.25
1217.125	0	2.79	0.139	1.916	830.5
1217.25	0	4.88	0.099	3.018	895.5
1217.375	0	5.02	0.11	4.696	546.75
1217.5	0	2.46	0.168	0.852	52.25
1217.625	0.18	-4.28	0.304	3.652	0
1217.75	0	-4.74	0.241	3.936	0
1217.875	0	-6.57	0.409	2.966	0
1218	0	-7.77	0.346	2.274	196.5
1218.125	0.3	1.76	0.281	0.386	824
1218.25	0.24	4.78	0.146	2.344	903
1218.375	0.96	4.88	0.189	4.112	525.5
1218.5	0	0.85	0.172	7.44	69.5
1218.625	0	-2.65	0.126	0.106	0
1218.75	0	-7.82	0.284	0.052	0
1218.875	0	-5.74	0.54	2.212	0
1219	0	-4.18	0.269	1.868	160.75
1219.125	0.42	-2.51	0.447	6.008	482
1219.25	6.24	-3.42	0.351	8.628	555.25
1219.375	0	-6.78	0.528	10.754	445.5
1219.5	0.18	-9.45	0.431	5.654	49.5
1219.625	0.78	-12.28	0.391	0.908	0
1219.75	0	-18.16	0.975	0.052	0
1219.875	0	-16.3	0.021	3.362	0
1220	0	-13.01	0.02	2.094	235.5
1220.125	0	-6.01	0.02	4.056	858.5
1220.25	0	-2.34	0.02	5.538	979
1220.375	0	0.03	0.022	7.436	613
1220.5	0	-1.7	0.02	2.974	71.75
1220.625	0	-11.9	0.834	0.052	0
1220.75	0	-11.16	0.02	0.056	0
1220.875	0	-13.67	0.021	2.022	0
1221	0.84	-9.7	0.02	1.434	253.75
1221.125	4.68	-1.01	0.02	2.54	866
1221.25	0	4	0.025	4.602	990.25
1221.375	0	3.77	0.02	4.724	598.25
1221.5	0	0.53	0.122	4.772	61.5
1221.625	0	-7.98	0.38	0.052	0
1221.75	0	-7.9	0.286	0.052	0
1221.875	0	-9.95	0.525	0.342	0
1222	0	-7.51	0.337	1.464	216.25
1222.125	0	1.71	0.02	1.052	792.25
1222.25	0	4.38	0.02	3.49	879
1222.375	0	4.55	0.02	5.794	506
1222.5	0.36	2.06	0.214	3.112	55.25
1222.625	0	-4.19	0.241	2.584	0
1222.75	0	-6.47	0.32	0.654	0
1222.875	0	-7.89	0.394	1.896	0
1223	0	-6.84	0.224	3.032	262.25
1223.125	0	1.24	0.267	2.38	839.5
1223.25	0	4.19	0.02	0.29	802.25
1223.375	0	4.91	0.252	2.386	488
1223.5	0	1.56	0.248	2.038	53.5
1223.625	0	-3.03	0.357	3.004	0
1223.75	0	-6.76	0.395	0.052	0
1223.875	0	-8.94	0.535	0.052	0
1224	0	-6.29	0.437	1.738	211.5
1224.125	0	-0.58	0.316	4.616	715.5
1224.25	0	1.84	0.216	5.508	788.5
1224.375	0	4.17	0.138	7.04	467.5
1224.5	0	1.7	0.121	2.732	78.25
1224.625	0	-6.57	0.426	2.946	0
1224.75	0	-6.61	0.303	2.762	0
1224.875	0	-8.52	0.451	0.15	0
1225	0	-6.15	0.375	1.236	261.75
1225.125	0	1.59	0.236	1.248	847
1225.25	0	4.48	0.155	1.8	948.75
1225.375	0	6.35	0.135	0.91	493
1225.5	0	5.27	0.147	3.384	58.25
1225.625	0	-0.43	0.357	6.004	0
1225.75	0	-5.68	0.25	1.146	0
1225.875	0	-7.95	0.4	1.51	0
1226	0	-4.82	0.278	0.052	275.5
1226.125	0	3.3	0.172	1.858	856
1226.25	0.18	5.75	0.181	2.252	857.75
1226.375	0.24	4.63	0.153	5.676	394.25
1226.5	0.9	2.5	0.151	7.204	43.25
1226.625	0	-2.59	0.51	5.278	0
1226.75	0	-4.61	0.598	1.568	0
1226.875	0	-5.47	0.724	0.052	0
1227	0	-7.3	0.844	0.45	119.75
1227.125	2.22	-4.68	0.779	0.052	356
1227.25	2.52	-5.54	0.773	1.088	384.5
1227.375	9.72	-6.53	0.891	0.088	185
1227.5	61.44	-7.65	1.003	0.052	23.25
1227.625	10.32	-5.89	0.992	0.052	0
1227.75	13.38	-4.7	0.936	1.604	0
1227.875	4.2	-8.66	0.965	0.052	0
1228	4.2	-8.55	0.969	0.292	154.25
1228.125	7.26	-4.32	0.811	1.22	431.5
1228.25	3.9	-1.72	0.578	0.234	677.5
1228.375	3.54	0.17	0.575	3.214	517
1228.5	4.74	-2.33	0.921	3.944	60
1228.625	2.28	-2.31	1.001	5.708	0
1228.75	2.22	-5.02	0.908	5.292	0
1228.875	13.26	-6.62	0.673	0.586	0
1229	11.16	-7.74	0.982	2.596	110.5
1229.125	0.66	-4.52	0.867	4.448	263.5
1229.25	0.6	-4.07	0.768	2.886	418
1229.375	2.16	-2.73	0.529	3.998	232
1229.5	1.86	-6.83	0.783	2.914	37.75
1229.625	0	-7.49	0.806	1.926	0
1229.75	0	-10.75	1.005	0.898	0
1229.875	0.24	-10.09	1.005	2.594	0
1230	0	-7.14	0.727	0.052	231.25
1230.125	0	-1.04	0.414	1.086	844
1230.25	0	1.27	0.228	2.632	1022
1230.375	1.62	0.82	0.387	0.052	377.25
1230.5	0	-6.79	0.908	0.668	43.5
1230.625	0	-7.14	0.999	1.724	0
1230.75	10.38	-7.31	1.002	0.052	0
1230.875	4.38	-7.7	1.002	0.052	0
1231	0	-9.27	0.649	1.7	154
1231.125	3.18	-5.51	0.243	2.556	519
1231.25	3.24	-6.85	0.579	2.182	599.5
1231.375	3.06	-3.2	0.469	1.842	467
1231.5	4.02	-4.4	0.529	0.052	55
1231.625	0	-6.9	0.867	0.992	0
1231.75	0	-7.45	0.891	0.498	0
1231.875	3.36	-8.15	0.85	2.07	0
1232	3.36	-8.81	0.84	2.404	124.5
1232.125	1.38	-5.37	0.402	1.244	440.5
1232.25	0	-3.09	0.323	4.398	702.5
1232.375	0.72	-1.57	0.31	2.264	445.25
1232.5	0	-3.43	0.423	0.854	53
1232.625	0	-6.61	1.001	2.768	0
1232.75	0	-9	1.004	4.168	0
1232.875	0	-8.12	1.003	1.098	0
1233	0	-8.39	1.003	2.41	166.25
1233.125	4.32	-5.18	0.422	0.052	459.5
1233.25	4.38	-6.43	0.865	0.414	486.25
1233.375	0.66	-8.33	0.957	0.97	346
1233.5	12.3	-9.23	0.686	3.114	47.25
1233.625	1.8	-9.26	0.938	1.62	0
1233.75	1.56	-11.7	0.798	2.56	0
1233.875	0.6	-11.15	0.884	2.036	0
1234	0	-10.61	0.85	0.052	179.25
1234.125	0	-4.88	0.364	1.97	610.25
1234.25	0.18	-2.71	0.331	4.492	840
1234.375	0	-4.8	0.311	3.98	553.5
1234.5	0	-5.49	0.393	6.076	69
1234.625	0	-12.35	1.009	1.288	0
1234.75	0	-9.33	1.003	2.736	0
1234.875	0	-10.85	1.007	1.086	0
1235	0	-9.41	0.877	1.666	242
1235.125	0	-4.88	0.442	0.052	768.25
1235.25	0	-0.9	0.02	2.61	809.75
1235.375	0	0.54	0.02	3.844	550.5
1235.5	0	-0.73	0.263	0.052	87.25
1235.625	0.48	-5.34	0.998	3.068	0
1235.75	0	-5.01	0.232	3.074	0
1235.875	0	-5.61	0.501	3.43	0
1236	0	-4.77	0.394	1.884	251
1236.125	0	0.09	0.238	0.052	814.5
1236.25	0.3	2.2	0.226	0.052	671.75
1236.375	9.12	3.63	0.226	0.518	385
1236.5	0	1.51	0.426	3.302	48.75
1236.625	0	-6.1	0.59	5.776	0
1236.75	0	-5.98	0.659	3.108	0
1236.875	0	-6.86	0.92	0.342	0
1237	0	-7.01	0.924	0.664	143.75
1237.125	0	-2.03	0.288	2.778	548.25
1237.25	0	-3.37	0.633	2.738	490.5
1237.375	0.3	-3.14	0.51	7.18	356.5
1237.5	0.6	-3.7	0.514	3.444	44.75
1237.625	0.42	-8.69	0.88	1.734	0
1237.75	1.14	-7.97	0.469	0.864	0
1237.875	0.42	-11.7	1.009	0.1	0
1238	0.36	-7.05	0.859	2.016	260.5
1238.125	0	-3.5	0.431	0.836	774.5
1238.25	0	-3.62	0.535	4.444	628.25
1238.375	0	0.46	0.291	3.476	502.75
1238.5	0	-1.6	0.371	3.846	92.75
1238.625	0	-6.16	0.809	4.046	0
1238.75	0	-6.51	0.366	3.658	0
1238.875	0	-6.33	0.506	5.062	0
1239	0	-6.19	0.527	3.814	223.25
1239.125	0	-0.44	0.346	1.906	849.25
1239.25	0	0.82	0.278	4.892	741.5
1239.375	0	2.82	0.288	4.166	505.25
1239.5	0	-0.43	0.294	5.81	75.25
1239.625	0	-2.66	0.578	4.8	0
1239.75	0	-4.35	0.636	4.71	0
1239.875	0	-4.31	0.814	4.262	0
1240	0	-4.49	0.715	4.158	213.75
1240.125	2.58	-4.32	0.628	0.052	459
1240.25	13.8	-1.59	0.564	2.08	443.5
1240.375	5.16	0.22	0.557	0.67	471
1240.5	5.16	-1.69	0.495	4.154	82.25
1240.625	0.78	-6.96	0.706	0.052	0
1240.75	0.42	-7.29	0.657	1.666	0
1240.875	0.6	-6.15	0.697	1.858	0
1241	0.54	-5.65	0.505	4.06	213.75
1241.125	0	0.05	0.227	2.24	613.5
1241.25	0	2.83	0.259	5.278	819
1241.375	0.18	3.97	0.253	5.434	602
1241.5	0	1.44	0.27	2.86	80.25
1241.625	0	-2.83	0.295	0.052	0
1241.75	0	-3.61	0.524	2.332	0
1241.875	0	-5.78	0.423	2.91	0
1242	0	-2.46	0.361	2.034	303.5
1242.125	0	3.08	0.288	4.6	862
1242.25	0	6.36	0.18	3.466	874.5
1242.375	0	7.79	0.125	2.126	396.5
1242.5	0	5.83	0.222	4.89	53.5
1242.625	0	-2.01	0.592	1.572	0
1242.75	0	-4.32	0.815	3.786	0
1242.875	2.28	-3.41	0.839	3.186	0
1243	0	-4.24	0.866	0.052	163
1243.125	4.26	-4.83	0.832	1.22	413.5
1243.25	5.88	-5.86	0.83	1.344	427.5
1243.375	0	1.04	0.345	6.168	502
1243.5	0	-0.8	0.342	5.732	78.75
1243.625	0.9	-7.39	0.786	0.052	0
1243.75	0.9	-9.47	0.826	0.424	0
1243.875	0	-7.17	0.764	2.522	0
1244	0	-6.01	0.609	2.904	218.75
1244.125	0	0.09	0.224	5.638	684.5
1244.25	0	3.13	0.197	6.082	687.75
1244.375	0	4.99	0.211	3.35	513.75
1244.5	0	2.77	0.189	4.212	70.75
1244.625	0	-5.33	0.706	0.052	0
1244.75	0	-5.27	0.461	0.084	0
1244.875	0	-4.15	0.376	2.708	0
1245	0	-2.51	0.322	1.754	255
1245.125	0	2.15	0.172	4.436	848.75
1245.25	0.3	5.13	0.132	8.616	771.75
1245.375	0	4.97	0.145	4.946	467.5
1245.5	0	2.34	0.249	6.684	62.75
1245.625	0	-1.77	0.406	0.178	0
1245.75	0.96	-4.5	0.569	0.536	0
1245.875	0.3	-7.51	0.669	0.378	0
1246	0	-2.93	0.308	1.452	279.75
1246.125	0.48	2.11	0.226	2.336	863.25
1246.25	0	5.27	0.185	4.834	985.75
1246.375	0	5.73	0.153	7.644	670.25
1246.5	0.18	4.12	0.193	2.718	98.75
1246.625	0	0.46	0.359	0.052	0
1246.75	0	-1.02	0.349	1.548	0
1246.875	0	-5.43	0.663	2.954	0
1247	0.18	-0.65	0.497	3.256	287.25
1247.125	0	5.04	0.257	0.344	842.5
1247.25	0	7.8	0.123	1.014	932
1247.375	0	10.45	0.083	0.19	529.5
1247.5	0	8.99	0.344	2.22	83.5
1247.625	0.18	2.95	0.428	5.95	0
1247.75	0	1.47	0.433	3.046	0
1247.875	0	1.31	0.514	5.928	0
1248	0.78	0.12	0.626	2.42	169
1248.125	0	4.14	0.389	0.44	571.75
1248.25	0	2.1	0.532	2.01	353.25
1248.375	11.16	1.58	0.619	0.052	256.25
1248.5	15.96	0.65	0.662	3.39	41.25
1248.625	0.36	-1.06	0.817	4.322	0
1248.75	0	-2.57	0.919	0.052	0
1248.875	1.44	-2.45	0.978	0.052	0
1249	2.22	-2.98	0.875	1.802	205.25
1249.125	0	1.74	0.654	0.052	656.5
1249.25	0	4.67	0.388	1.508	774
1249.375	0	7.09	0.26	1.388	491.75
1249.5	0.84	2.13	0.438	4.704	68.75
1249.625	0.48	-0.8	0.739	2.45	0
1249.75	0.72	-2.02	0.752	1.964	0
1249.875	0.18	-3.54	0.804	1.054	0
1250	0	-1.8	0.632	1.336	254.5
1250.125	0	3.51	0.323	3.312	862
1250.25	0	5.51	0.198	4.438	1053
1250.375	0	5.99	0.174	5.788	715.25
1250.5	0	2.76	0.258	8.166	124
1250.625	0	-0.2	0.223	1.97	0
1250.75	0	-4.9	0.379	2.394	0
1250.875	0	-9.17	0.629	1.358	0
1251	0.18	-3.94	0.391	2.078	289.75
1251.125	0	-0.03	0.226	1.472	872.5
1251.25	0	4.61	0.02	1.24	960
1251.375	0	6.57	0.02	3.25	652.25
1251.5	0	6.08	0.02	3.402	108
1251.625	0	0.11	0.166	2.454	0
1251.75	0	-5.45	0.356	1.508	0
1251.875	0	-7.98	0.575	1.858	0
1252	0	-0.94	0.27	2.586	292.25
1252.125	0	3.49	0.19	4.186	880.5
1252.25	0	6.87	0.125	4.74	940.75
1252.375	0	8.01	0.112	2.894	661.25
1252.5	7.14	6.69	0.126	1.902	108.5
1252.625	0	-0.53	0.282	0.426	0
1252.75	0	-3.91	0.401	0.346	0
1252.875	0	-5.79	0.432	0.052	0.25
1253	0	-0.92	0.337	0.948	291
1253.125	0	4.95	0.209	0.91	874.25
1253.25	0	9.03	0.13	5.048	892.5
1253.375	6.9	8.88	0.142	3.46	463.5
1253.5	0	6.65	0.175	5.936	67.75
1253.625	2.1	3.33	0.241	5.626	0
1253.75	3.66	1.2	0.474	3.22	0
1253.875	0	-0.89	0.523	0.052	0.25
1254	0	-2.36	0.658	2.34	203
1254.125	0.48	2.48	0.5	0.962	564.75
1254.25	0	0.79	0.598	2.532	610
1254.375	0.9	4.64	0.401	2.016	453.5
1254.5	1.38	0.43	0.61	4.12	74.5
1254.625	0	-0.72	0.579	4.232	0
1254.75	0	-3.62	0.76	1.698	0
1254.875	0	-5.63	0.851	0.52	0.25
1255	0	-3.58	0.75	0.328	267.75
1255.125	0	2.12	0.419	0.052	857
1255.25	0	5.95	0.268	2.626	830.25
1255.375	0	7.75	0.21	3.822	582.5
1255.5	0.9	6.22	0.283	4.806	82.75
1255.625	0	1.34	0.302	2.91	0
1255.75	0	-2.21	0.646	2.456	0
1255.875	0	-3.11	0.62	1.396	0.25
1256	0	-1.96	0.609	0.07	253.5
1256.125	0	3.41	0.386	0.596	806.25
1256.25	0	7.8	0.235	0.696	791
1256.375	0	11.43	0.161	2.714	489.5
1256.5	0	5.55	0.175	3.982	83.25
1256.625	0	1.3	0.366	4.602	0
1256.75	0	-0.94	0.459	1.876	0
1256.875	0	-1.81	0.489	1.064	0.25
1257	0	0.47	0.463	0.932	271
1257.125	0	4.76	0.189	0.952	846.5
1257.25	0	8.96	0.136	3.662	910.75
1257.375	0.24	9.84	0.208	2.56	566
1257.5	0	8.15	0.23	2.24	86.5
1257.625	0.18	4.76	0.277	2.72	0
1257.75	0	1.62	0.377	2.514	0
1257.875	0	-0.06	0.453	2.782	0.25
1258	0	-0.32	0.521	1.934	235.5
1258.125	0	5.07	0.241	2.652	820.75
1258.25	0.18	8.4	0.187	3.116	935
1258.375	0	10.35	0.126	3.604	602
1258.5	0.24	7.88	0.227	5.276	88
1258.625	0	5.42	0.322	3.682	0
1258.75	0	3.37	0.375	3.266	0
1258.875	0	1.08	0.342	0.192	0.5
1259	0	0.92	0.463	2.146	266.5
1259.125	0	6.35	0.308	0.052	820.25
1259.25	0.18	11.36	0.147	4.292	1037
1259.375	0.18	13.38	0.148	2.862	670.25
1259.5	0	10.93	0.178	2.474	120.75
1259.625	0	5.01	0.226	0.052	0
1259.75	0	3.65	0.321	3.368	0
1259.875	0	0.81	0.389	0.988	0.5
1260	0	3.42	0.369	0.574	194.5
1260.125	0.66	9.22	0.19	0.452	712.5
1260.25	0	11.92	0.182	3.41	778
1260.375	0	12.91	0.151	2.556	481.5
1260.5	0	8.83	0.281	2.64	106.75
1260.625	0.36	4.68	0.389	4.07	0
1260.75	0.36	1.11	0.46	1.756	0
1260.875	0	1.07	0.641	2.898	0.5
1261	0	1.55	0.586	5.11	170.5
1261.125	0.54	3.71	0.62	0.328	542
1261.25	3.96	0.58	0.771	1.864	489.5
1261.375	7.14	1.48	0.653	4.332	419
1261.5	2.4	1.25	0.65	3.13	65.75
1261.625	0	-1.07	0.712	3.832	0
1261.75	0	0.26	0.606	2.87	0
1261.875	0	-1.66	0.703	0.466	0.5
1262	1.68	-1.39	0.647	2.064	154
1262.125	0.18	4.39	0.425	1.332	456.25
1262.25	0	7.45	0.294	0.972	343.75
1262.375	8.58	7.54	0.349	2.57	184.5
1262.5	2.7	1.61	0.567	3.926	34.25
1262.625	0.96	2.16	0.515	5.776	0
1262.75	0.18	0.08	0.71	3.484	0
1262.875	4.38	-1	0.785	2.312	0.5
1263	0	-2.52	0.823	3.14	100
1263.125	0	0.3	0.748	2.62	526.25
1263.25	12.96	2.41	0.611	2.2	466
1263.375	0	2.78	0.523	1.742	382
1263.5	0	2.19	0.622	3.252	56.75
1263.625	3.9	-0.05	0.718	2.47	0
1263.75	0	-2.22	0.792	0.368	0
1263.875	0	-1.82	0.796	0.052	0.5
1264	0	-1.03	0.746	0.052	227.25
1264.125	0	4.92	0.432	1.054	803.5
1264.25	0	7.22	0.29	4.054	505.5
1264.375	0	8.49	0.221	3.49	419.25
1264.5	0.3	7.03	0.394	1.918	66.75
1264.625	0	3.3	0.437	4.362	0
1264.75	0	1.25	0.638	1.768	0
1264.875	0	0	0.648	1.026	0.5
1265	0	0.13	0.655	0.052	223.75
1265.125	0	5.22	0.493	2.196	755.75
1265.25	0	6.88	0.467	3.162	526.25
1265.375	0.54	6.23	0.489	6.178	312.75
1265.5	0	5.26	0.64	3.402	51.5
1265.625	1.08	1.46	0.746	1.892	0
1265.75	3.12	-0.08	0.755	1.506	0
1265.875	0	-0.85	0.712	1.414	0.25
1266	0	-0.23	0.745	0.052	208.5
1266.125	0	5.78	0.443	5.002	748
1266.25	0	6.13	0.507	2.448	646.75
1266.375	0	7.19	0.398	3.638	469.75
1266.5	0	5.95	0.443	4.81	84.5
1266.625	0	3.18	0.571	3.24	0
1266.75	0	0.47	0.576	0.88	0
1266.875	0	-1.32	0.658	0.724	0.25
1267	0.12	2.04	0.494	0.128	261.5
1267.125	0	6.7	0.33	3.116	842
1267.25	0	10.15	0.263	0.052	978
1267.375	0	11.72	0.219	0.536	471
1267.5	0	11.28	0.232	3.32	72.75
1267.625	0	8.36	0.337	5.714	0
1267.75	0	5.61	0.454	2.388	0
1267.875	0	4.44	0.533	2.244	0.25
1268	0.48	4.79	0.49	1.556	147.5
1268.125	0.24	6.96	0.376	2.26	572.25
1268.25	1.14	7.66	0.407	1.46	266.5
1268.375	10.26	10.09	0.38	4.108	306.75
1268.5	0	6.83	0.506	1.618	55.25
1268.625	1.32	3.25	0.762	3.874	0
1268.75	1.32	0.98	0.839	2.624	0
1268.875	5.4	0.84	0.886	0.052	0.25
1269	5.4	-0.6	0.877	2.298	254.25
1269.125	0.66	2.23	0.619	1.726	625.25
1269.25	0	7.88	0.374	1.872	802
1269.375	0	10.62	0.229	1.954	574.75
1269.5	0	6.79	0.376	5.27	140.75
1269.625	0	1.81	0.625	1.384	0
1269.75	0	-0.13	0.678	1.064	0
1269.875	0	-1.82	0.677	1.726	0.25
1270	0	-0.11	0.571	2.158	265
1270.125	0	2.61	0.445	2.544	450.25
1270.25	0	5.02	0.306	2.016	591.25
1270.375	3.9	7.45	0.326	7.32	422.5
1270.5	0	3.58	0.413	4.434	150.75
1270.625	0.24	0.32	0.505	0.512	0
1270.75	0	-2.56	0.65	1.272	0
1270.875	0	-4.11	0.69	1.372	0.25
1271	0	-1.92	0.609	0.758	240.5
1271.125	0	3.81	0.322	1.904	857
1271.25	0	7.04	0.305	2.624	981.75
1271.375	0	9.33	0.2	3.418	607.25
1271.5	0	9.25	0.219	1.496	99.25
1271.625	0	3.1	0.393	0.838	0
1271.75	0	0.41	0.546	1.104	0
1271.875	0	-1.17	0.561	1.7	0
1272	0	2.71	0.423	3.826	263.25
1272.125	0	8.42	0.258	1.988	843.75
1272.25	0	8.33	0.284	3.736	762
1272.375	0.78	10.23	0.221	3.362	444.25
1272.5	0	6.04	0.348	4.976	117.5
1272.625	15.72	4.52	0.544	4.274	0
1272.75	29.1	-0.8	0.823	0.868	0
1272.875	0	-2.19	0.791	0.052	0
1273	0.78	-1.85	0.759	0.052	175.5
1273.125	6.3	1.51	0.388	0.052	703.5
1273.25	6.3	6.86	0.303	1.976	597
1273.375	0	7.89	0.208	7.166	365.5
1273.5	0	3.75	0.352	5.818	131.25
1273.625	0	0.18	0.561	0.568	0
1273.75	0.48	-3	0.646	0.052	0
1273.875	0	-5.3	0.648	1.028	0
1274	0	-2.53	0.468	0.932	225.25
1274.125	0	3.63	0.275	4.506	845
1274.25	0	7.99	0.203	5.216	958.5
1274.375	0	9.84	0.163	4.226	626.75
1274.5	0	7.91	0.282	1.864	106.5
1274.625	0	2.2	0.437	0.052	0
1274.75	0	2.37	0.432	2	0
1274.875	0	1.43	0.465	4.024	0
1275	0	0.64	0.57	2.968	218
1275.125	0	6.79	0.238	5.456	818.5
1275.25	0	9.75	0.207	3.536	993.5
1275.375	0	12.07	0.21	3.354	627
1275.5	0.18	10.6	0.237	3.204	94
1275.625	0	5.06	0.446	2.188	0
1275.75	0	1.92	0.561	0.932	0
1275.875	0.06	0.35	0.6	2.7	0
1276	0.84	2.62	0.519	1.194	133.75
1276.125	0.36	7.21	0.364	0.608	519.75
1276.25	0	9.06	0.286	1.344	665
1276.375	1.74	9.07	0.357	2.58	343.5
1276.5	1.62	6.88	0.476	3.894	103.75
1276.625	4.5	5.94	0.593	1.508	0
1276.75	4.26	3.11	0.727	0.89	0
1276.875	0	1.93	0.839	1.79	0
1277	0	1.09	0.758	0.44	112.5
1277.125	27.72	4.4	0.433	0.052	186.25
1277.25	0	-0.11	0.806	0.052	152.5
1277.375	0	-1.31	0.876	0.088	205.25
1277.5	4.26	-0.06	0.868	0.052	69
1277.625	0.72	0.31	0.876	0.052	0
1277.75	0.78	-1.53	0.952	0.14	0
1277.875	0.42	-2.26	0.985	0.424	0
1278	0.36	-1.23	0.86	0.692	250.25
1278.125	0	1.82	0.703	2.098	829.5
1278.25	0	6.89	0.405	4.606	726.5
1278.375	7.32	8.75	0.357	3.072	365.25
1278.5	0.24	7.47	0.437	0.476	78.25
1278.625	0	2.69	0.691	0.052	0
1278.75	0	0.45	0.701	0.052	0
1278.875	0	-1.14	0.782	0.154	0
1279	0	0.26	0.786	0.986	263.5
1279.125	0	6.31	0.472	1.354	783.5
1279.25	0	8.53	0.406	2.554	774.75
1279.375	1.14	10.46	0.332	2.786	468.5
1279.5	8.1	8.29	0.449	3.404	98.5
1279.625	0	4.78	0.707	2.97	0
1279.75	4.56	3.77	0.767	0.4	0
1279.875	11.04	0.84	0.897	0.558	0
1280	8.46	-0.99	0.947	1.588	59.75
1280.125	7.74	0.47	0.909	0.052	237.5
1280.25	7.8	-0.7	0.921	0.052	188.5
1280.375	0	1.65	0.811	0.052	172
1280.5	0	2.22	0.772	0.052	71
1280.625	0.24	3.4	0.795	0.254	0
1280.75	0	-0.2	0.89	2.392	0
1280.875	0.54	0.38	0.837	2.098	0
1281	0.24	1.37	0.799	0.052	108.25
1281.125	0.84	2.01	0.796	2.068	199.25
1281.25	16.26	0.19	0.868	1.052	252.75
1281.375	4.44	2.35	0.757	0.052	205.5
1281.5	3.72	3.98	0.753	0.052	69.25
1281.625	1.74	2.02	0.831	0.052	0
1281.75	1.98	0.27	0.925	0.868	0
1281.875	0.48	-0.09	0.91	0.894	0
1282	0.48	-1.68	0.95	0.052	199.25
1282.125	0.72	3.91	0.723	0.228	813
1282.25	0.42	6.12	0.689	1.628	411.25
1282.375	0	5.74	0.736	1.836	223.5
1282.5	0	5.76	0.697	1.196	76.25
1282.625	1.2	3.29	0.863	1.448	0
1282.75	1.62	2.35	0.841	2.436	0
1282.875	1.32	1.74	0.937	0.674	0
1283	1.68	2.17	0.851	0.654	54.25
1283.125	3.9	3.13	0.84	0.052	284.75
1283.25	3.96	6.05	0.694	0.052	246.75
1283.375	12.84	7.98	0.742	0.052	156.5
1283.5	4.68	5.44	0.746	0.052	53.75
1283.625	2.28	2.75	0.875	0.55	0
1283.75	2.4	3.59	0.8	3.922	0
1283.875	0.3	2.99	0.889	3.026	0
1284	0	1.72	0.865	2.784	119.5
1284.125	0	6.41	0.677	0.47	508.75
1284.25	0	3.07	0.841	4.924	355.25
1284.375	31.56	2.73	0.865	4.754	164.25
1284.5	24	1.22	0.928	2.138	63.5
1284.625	0	-0.16	0.939	0.052	0
1284.75	3.06	0.01	0.946	0.052	0
1284.875	2.94	-0.21	0.867	0.052	0
1285	0	-0.53	0.927	0.052	117
1285.125	0	0.74	0.886	0.052	380.25
1285.25	6.3	2.89	0.805	0.052	455.75
1285.375	13.14	2.24	0.811	0.796	244.25
1285.5	5.28	1.93	0.78	2.598	80
1285.625	9.48	0.87	0.783	2.76	0
1285.75	9.54	-0.29	0.871	0.6	0
1285.875	0	-0.3	0.839	0.532	0
1286	0	-0.41	0.806	1.246	130.25
1286.125	4.8	2.18	0.701	1.35	501.5
1286.25	4.38	2.8	0.66	1.878	549.75
1286.375	11.4	5.74	0.549	0.698	457.75
1286.5	0.48	5.17	0.551	0.272	84.75
1286.625	0	2.63	0.741	3.128	0
1286.75	0	-0.74	0.844	0.99	0
1286.875	29.34	-1.99	0.799	2.39	0
1287	0	0.6	0.796	3.516	85.75
1287.125	0.36	4.67	0.636	0.052	655.5
1287.25	0	5.6	0.583	0.734	737.25
1287.375	11.88	7.11	0.506	2.104	417.5
1287.5	0	6.04	0.412	0.052	109.25
1287.625	3.84	2.84	0.714	1.158	0
1287.75	0.36	1.21	0.871	0.66	0
1287.875	0	-0.34	0.872	0.554	0
1288	0	-0.18	0.838	1.576	206.25
1288.125	0	3.83	0.625	0.052	718
1288.25	0	6.08	0.459	3.194	792.25
1288.375	1.98	7	0.453	6.264	506.75
1288.5	2.52	5.52	0.597	3.868	125.5
1288.625	0	2.73	0.683	0.684	0
1288.75	0	0.45	0.825	0.994	0
1288.875	0.24	-1.01	0.865	0.66	0
